# Nombre: Israel Garcia
# Tarea: LeftFist
# Tipo: Moving
# Fecha: 2025-04-04 13:57:34
# DuraciÃ³n: 20
Timestamp,Canal4_Alpha,Canal4_Beta,Canal5_Alpha,Canal5_Beta
9782.8921681,-0.0002284004700151,1.5578159390914904e-05,6.583549681264366e-05,-7.37077084079274e-05
9782.9021681,-5.368105221856045e-05,9.094229546147435e-05,0.00017285793044256366,-1.7092720837434114e-05
9782.912168100002,4.926230189430372e-05,0.00012812868731077652,0.00023201739714841306,8.789660937748237e-06
9782.970212,0.00015046366201289035,0.0001543277951472861,0.00028642558122980613,2.3392019090907555e-05
9782.980212,0.0002495127096920225,0.00016886066452538148,0.00033494537567303403,2.6263847397308494e-05
9782.990212,0.00034358165250099164,0.00017179763112834502,0.0003748826652193301,1.969758512107221e-05
9783.000212,0.0004287223815338184,0.00016499044265352885,0.0004029423616691633,1.0582979437469752e-05
9783.010212,0.000500467992277204,0.0001516596494985354,0.00041577191895755523,1.0306343308861275e-05
9783.020212,0.0005544477240710644,0.00013509893280911036,0.00041050989407868173,3.209011614964906e-05
9783.030212,0.0005869898157333974,0.00011719151648139178,0.000385297453192622,8.585758437141657e-05
9783.040212000002,0.0005956277614321841,9.758041927133645e-05,0.0003396784857485102,0.00017209522891592293
9783.098826,0.0005794455263914495,7.403728581153104e-05,0.000274834796255126,0.0002773668650891604
9783.108826,0.0005392298810888671,4.3967949722338805e-05,0.00019363247080023913,0.00037433747581009193
9783.118826,0.0004774279480703237,6.395944316803005e-06,0.00010048203780374782,0.00042789998160852545
9783.128826,0.00039793151882840496,-3.6504611382587496e-05,1.0346219887544234e-06,0.00040648051860066954
9783.138826,0.00030572529912666004,-7.907076290768279e-05,-9.825126958824697e-05,0.00029485763219785845
9783.148826,0.0002064445320466,-0.000113256315627211,-0.00019062989904929627,0.00010323673303219005
9783.158826,0.00010589057952457067,-0.00013089663120834623,-0.0002696279776689239,-0.00013207930541260575
9783.168826,9.552328108293633e-06,-0.00012643466794965834,-0.00032959435638584076,-0.00035804498988857006
